Good\127.bmp 1 0 0 412 204
Good\128.bmp 1 0 0 529 372
Good\129.bmp 1 0 0 862 441
Good\130.bmp 1 0 0 939 435
Good\131.bmp 1 0 0 760 515
Good\132.bmp 1 0 0 479 191
Good\133.bmp 1 0 0 197 103
Good\134.bmp 1 0 0 1135 452
Good\135.bmp 1 0 0 615 322
Good\136.bmp 1 0 0 445 230
Good\137.bmp 1 0 0 679 337
Good\138.bmp 1 0 0 479 278
Good\139.bmp 1 0 0 752 399
Good\140.bmp 1 0 0 310 221
Good\141.bmp 1 0 0 743 355
Good\142.bmp 1 0 0 221 163
Good\143.bmp 1 0 0 264 143
Good\144.bmp 1 0 0 686 271
Good\145.bmp 1 0 0 345 324
Good\146.bmp 1 0 0 419 221
Good\147.bmp 1 0 0 558 376
Good\148.bmp 1 0 0 313 304
Good\149.bmp 1 0 0 369 193
Good\150.bmp 1 0 0 537 264
Good\151.bmp 1 0 0 2085 657
Good\152.bmp 1 0 0 407 255
Good\153.bmp 1 0 0 244 171
Good\154.bmp 1 0 0 632 329
Good\155.bmp 1 0 0 685 356
Good\156.bmp 1 0 0 584 316
Good\157.bmp 1 0 0 597 483
Good\158.bmp 1 0 0 761 418
Good\159.bmp 1 0 0 373 169
Good\160.bmp 1 0 0 271 201
Good\161.bmp 1 0 0 211 121
Good\162.bmp 1 0 0 216 113
Good\163.bmp 1 0 0 323 131
Good\164.bmp 1 0 0 810 395
Good\165.bmp 1 0 0 249 115
Good\166.bmp 1 0 0 203 105
Good\167.bmp 1 0 0 379 201
Good\168.bmp 1 0 0 341 180
Good\169.bmp 1 0 0 760 450
Good\170.bmp 1 0 0 441 362
Good\171.bmp 1 0 0 702 391
Good\172.bmp 1 0 0 290 153
Good\173.bmp 1 0 0 591 290
Good\174.bmp 1 0 0 184 98
Good\175.bmp 1 0 0 422 266
Good\176.bmp 1 0 0 149 154
Good\177.bmp 1 0 0 192 158
Good\178.bmp 1 0 0 336 201
Good\179.bmp 1 0 0 544 370
Good\180.bmp 1 0 0 679 372
Good\181.bmp 1 0 0 192 116
Good\182.bmp 1 0 0 120 97
Good\183.bmp 1 0 0 359 145
Good\184.bmp 1 0 0 503 276
Good\185.bmp 1 0 0 456 286
Good\186.bmp 1 0 0 252 300
Good\187.bmp 1 0 0 1043 445
Good\188.bmp 1 0 0 336 150
Good\189.bmp 1 0 0 102 62
Good\190.bmp 1 0 0 345 146
Good\191.bmp 1 0 0 56 62
Good\192.bmp 1 0 0 254 150
Good\193.bmp 1 0 0 184 89
Good\194.bmp 1 0 0 564 295
Good\195.bmp 1 0 0 275 123
Good\196.bmp 1 0 0 247 288
Good\197.bmp 1 0 0 283 317
Good\198.bmp 1 0 0 185 231
Good\199.bmp 1 0 0 422 514
Good\200.bmp 1 0 0 208 291
Good\201.bmp 1 0 0 235 297
Good\202.bmp 1 0 0 198 95
Good\203.bmp 1 0 0 191 100
Good\204.bmp 1 0 0 128 77
Good\205.bmp 1 0 0 101 78
Good\206.bmp 1 0 0 116 96
Good\207.bmp 1 0 0 101 63
Good\208.bmp 1 0 0 128 80
Good\209.bmp 1 0 0 93 91
Good\210.bmp 1 0 0 118 73
Good\211.bmp 1 0 0 104 63
Good\212.bmp 1 0 0 214 89
Good\213.bmp 1 0 0 143 70
Good\214.bmp 1 0 0 115 101
Good\215.bmp 1 0 0 190 80
Good\216.bmp 1 0 0 207 96
Good\217.bmp 1 0 0 232 121
Good\218.bmp 1 0 0 265 114
Good\219.bmp 1 0 0 216 105
Good\220.bmp 1 0 0 111 51
Good\221.bmp 1 0 0 254 153
Good\222.bmp 1 0 0 147 96
Good\223.bmp 1 0 0 162 116
Good\224.bmp 1 0 0 100 57
Good\225.bmp 1 0 0 154 77
Good\226.bmp 1 0 0 141 96
Good\227.bmp 1 0 0 450 431
Good\228.bmp 1 0 0 45 35
Good\229.bmp 1 0 0 170 110
Good\230.bmp 1 0 0 162 76
Good\231.bmp 1 0 0 129 69
Good\232.bmp 1 0 0 180 76
Good\233.bmp 1 0 0 254 292
Good\234.bmp 1 0 0 66 46
Good\235.bmp 1 0 0 157 83
Good\236.bmp 1 0 0 156 65
Good\237.bmp 1 0 0 257 91
Good\238.bmp 1 0 0 111 107
Good\239.bmp 1 0 0 158 108
Good\240.bmp 1 0 0 115 74
Good\241.bmp 1 0 0 287 155
Good\242.bmp 1 0 0 280 127
Good\243.bmp 1 0 0 298 113
Good\244.bmp 1 0 0 134 113
Good\245.bmp 1 0 0 252 124
Good\246.bmp 1 0 0 89 76
Good\247.bmp 1 0 0 195 114
Good\248.bmp 1 0 0 115 59
Good\249.bmp 1 0 0 166 73
Good\250.bmp 1 0 0 216 121
Good\251.bmp 1 0 0 194 88
Good\252.bmp 1 0 0 326 269
Good\253.bmp 1 0 0 343 309
Good\254.bmp 1 0 0 200 94
Good\255.bmp 1 0 0 1422 661
Good\256.bmp 1 0 0 381 183
Good\257.bmp 1 0 0 325 184
Good\258.bmp 1 0 0 201 107
Good\259.bmp 1 0 0 187 139
Good\260.bmp 1 0 0 64 47
Good\261.bmp 1 0 0 92 71
Good\262.bmp 1 0 0 137 130
Good\263.bmp 1 0 0 95 59
Good\264.bmp 1 0 0 284 132
Good\265.bmp 1 0 0 1073 519
Good\266.bmp 1 0 0 533 250
Good\267.bmp 1 0 0 461 411
Good\268.bmp 1 0 0 1044 752
Good\269.bmp 1 0 0 266 173
Good\270.bmp 1 0 0 368 313
Good\271.bmp 1 0 0 343 272
Good\272.bmp 1 0 0 972 624
Good\273.bmp 1 0 0 93 86
Good\274.bmp 1 0 0 275 147
Good\275.bmp 1 0 0 918 363
Good\276.bmp 1 0 0 109 48
Good\277.bmp 1 0 0 159 111
Good\278.bmp 1 0 0 241 137
Good\279.bmp 1 0 0 483 500
Good\280.bmp 1 0 0 483 375
Good\281.bmp 1 0 0 181 127
Good\282.bmp 1 0 0 494 169
Good\283.bmp 1 0 0 297 158
Good\284.bmp 1 0 0 358 340
Good\285.bmp 1 0 0 146 107
Good\286.bmp 1 0 0 326 272
Good\287.bmp 1 0 0 541 321
Good\288.bmp 1 0 0 169 186
Good\289.bmp 1 0 0 170 183
Good\290.bmp 1 0 0 351 273
Good\291.bmp 1 0 0 225 164
Good\292.bmp 1 0 0 332 155
Good\293.bmp 1 0 0 635 364
Good\294.bmp 1 0 0 375 294
Good\295.bmp 1 0 0 568 242
Good\296.bmp 1 0 0 1006 444
Good\297.bmp 1 0 0 248 151
Good\298.bmp 1 0 0 544 171
Good\299.bmp 1 0 0 348 170
Good\300.bmp 1 0 0 459 246
Good\301.bmp 1 0 0 356 287
Good\302.bmp 1 0 0 458 226
Good\303.bmp 1 0 0 200 111
Good\304.bmp 1 0 0 238 184
Good\305.bmp 1 0 0 231 133
Good\306.bmp 1 0 0 298 153
Good\307.bmp 1 0 0 594 469
Good\308.bmp 1 0 0 638 329
Good\309.bmp 1 0 0 123 60
Good\310.bmp 1 0 0 487 361
Good\311.bmp 1 0 0 686 489
Good\312.bmp 1 0 0 145 118
Good\313.bmp 1 0 0 608 382
Good\314.bmp 1 0 0 826 576
Good\315.bmp 1 0 0 536 424
Good\316.bmp 1 0 0 222 130
Good\317.bmp 1 0 0 269 160
Good\318.bmp 1 0 0 174 190
Good\319.bmp 1 0 0 594 389
Good\320.bmp 1 0 0 566 459
Good\321.bmp 1 0 0 601 211
Good\322.bmp 1 0 0 311 129
Good\323.bmp 1 0 0 742 636
Good\324.bmp 1 0 0 291 250
Good\325.bmp 1 0 0 274 246
Good\326.bmp 1 0 0 452 264
Good\327.bmp 1 0 0 324 188
Good\328.bmp 1 0 0 393 278
Good\329.bmp 1 0 0 426 310
Good\330.bmp 1 0 0 231 171
Good\331.bmp 1 0 0 86 59
Good\332.bmp 1 0 0 116 106
Good\333.bmp 1 0 0 176 125
Good\334.bmp 1 0 0 503 257
Good\335.bmp 1 0 0 518 285
Good\336.bmp 1 0 0 400 223
Good\337.bmp 1 0 0 324 242
Good\338.bmp 1 0 0 846 502
Good\339.bmp 1 0 0 429 460
Good\340.bmp 1 0 0 358 385
Good\341.bmp 1 0 0 166 128
Good\342.bmp 1 0 0 1724 638
Good\343.bmp 1 0 0 932 398
Good\344.bmp 1 0 0 704 278
Good\345.bmp 1 0 0 111 76
Good\346.bmp 1 0 0 288 128
Good\347.bmp 1 0 0 193 94
Good\348.bmp 1 0 0 375 132
Good\349.bmp 1 0 0 145 92
Good\350.bmp 1 0 0 297 341
Good\351.bmp 1 0 0 91 90
Good\352.bmp 1 0 0 277 259
Good\353.bmp 1 0 0 197 210
Good\354.bmp 1 0 0 356 307
Good\355.bmp 1 0 0 695 438
Good\356.bmp 1 0 0 229 195
Good\357.bmp 1 0 0 154 96
Good\358.bmp 1 0 0 594 475
Good\359.bmp 1 0 0 355 202
Good\360.bmp 1 0 0 337 226
Good\361.bmp 1 0 0 245 190
Good\362.bmp 1 0 0 266 208
Good\363.bmp 1 0 0 300 274
Good\364.bmp 1 0 0 498 275
Good\365.bmp 1 0 0 155 117
Good\366.bmp 1 0 0 356 248
Good\367.bmp 1 0 0 451 291
Good\368.bmp 1 0 0 640 337
Good\369.bmp 1 0 0 274 242
Good\370.bmp 1 0 0 192 149
Good\371.bmp 1 0 0 221 139
Good\372.bmp 1 0 0 499 190
Good\373.bmp 1 0 0 143 85
Good\374.bmp 1 0 0 108 48
Good\375.bmp 1 0 0 214 82
Good\376.bmp 1 0 0 237 103
Good\377.bmp 1 0 0 103 54
Good\378.bmp 1 0 0 216 116
Good\379.bmp 1 0 0 100 75
Good\380.bmp 1 0 0 75 56
Good\381.bmp 1 0 0 264 301
Good\382.bmp 1 0 0 386 275
Good\383.bmp 1 0 0 194 164
Good\384.bmp 1 0 0 194 93
Good\385.bmp 1 0 0 143 77
Good\386.bmp 1 0 0 241 103
Good\387.bmp 1 0 0 213 97
Good\388.bmp 1 0 0 459 273
Good\389.bmp 1 0 0 583 309
Good\390.bmp 1 0 0 264 148
Good\391.bmp 1 0 0 260 139
Good\392.bmp 1 0 0 234 167
Good\393.bmp 1 0 0 217 122
Good\394.bmp 1 0 0 136 142
Good\395.bmp 1 0 0 75 77
Good\396.bmp 1 0 0 1465 668
Good\397.bmp 1 0 0 193 98
Good\398.bmp 1 0 0 238 126
Good\399.bmp 1 0 0 718 273
Good\400.bmp 1 0 0 271 132
Good\401.bmp 1 0 0 174 104
Good\402.bmp 1 0 0 112 111
Good\403.bmp 1 0 0 461 329
Good\404.bmp 1 0 0 461 376
Good\405.bmp 1 0 0 291 110
Good\406.bmp 1 0 0 236 99
Good\407.bmp 1 0 0 195 123
Good\408.bmp 1 0 0 174 98
Good\409.bmp 1 0 0 132 95
Good\410.bmp 1 0 0 259 137
Good\411.bmp 1 0 0 207 112
Good\412.bmp 1 0 0 332 269
Good\413.bmp 1 0 0 166 123
Good\414.bmp 1 0 0 130 156
Good\415.bmp 1 0 0 129 160
Good\416.bmp 1 0 0 129 160
Good\417.bmp 1 0 0 348 242
Good\418.bmp 1 0 0 102 189
Good\419.bmp 1 0 0 180 163
Good\420.bmp 1 0 0 184 155
Good\421.bmp 1 0 0 149 160
Good\422.bmp 1 0 0 133 110
Good\423.bmp 1 0 0 139 156
Good\424.bmp 1 0 0 240 199
Good\425.bmp 1 0 0 216 192
Good\426.bmp 1 0 0 428 246
Good\427.bmp 1 0 0 181 147
Good\428.bmp 1 0 0 95 65
Good\429.bmp 1 0 0 227 97
Good\430.bmp 1 0 0 185 110
Good\431.bmp 1 0 0 571 331
Good\432.bmp 1 0 0 430 329
Good\433.bmp 1 0 0 535 317
Good\434.bmp 1 0 0 535 317
Good\435.bmp 1 0 0 70 47
Good\436.bmp 1 0 0 558 328
Good\437.bmp 1 0 0 335 172
Good\438.bmp 1 0 0 677 248
Good\439.bmp 1 0 0 209 112
Good\440.bmp 1 0 0 556 369
Good\441.bmp 1 0 0 319 161
Good\442.bmp 1 0 0 265 187
Good\443.bmp 1 0 0 405 355
Good\444.bmp 1 0 0 322 204
Good\445.bmp 1 0 0 156 136
Good\446.bmp 1 0 0 176 180
Good\447.bmp 1 0 0 180 139
Good\448.bmp 1 0 0 240 181
Good\449.bmp 1 0 0 604 358
Good\450.bmp 1 0 0 441 275
Good\451.bmp 1 0 0 237 192
Good\452.bmp 1 0 0 533 462
Good\453.bmp 1 0 0 296 142
Good\454.bmp 1 0 0 469 272
Good\455.bmp 1 0 0 289 143
Good\456.bmp 1 0 0 838 412
Good\457.bmp 1 0 0 309 160
Good\458.bmp 1 0 0 173 121
Good\459.bmp 1 0 0 396 154
Good\460.bmp 1 0 0 201 112
Good\461.bmp 1 0 0 205 132
Good\462.bmp 1 0 0 241 156
Good\463.bmp 1 0 0 375 227
Good\464.bmp 1 0 0 334 155
Good\465.bmp 1 0 0 487 250
Good\466.bmp 1 0 0 225 154
Good\467.bmp 1 0 0 320 199
Good\468.bmp 1 0 0 531 186
Good\469.bmp 1 0 0 495 213
Good\470.bmp 1 0 0 232 181
Good\471.bmp 1 0 0 404 248
Good\472.bmp 1 0 0 293 177
Good\473.bmp 1 0 0 312 194
Good\474.bmp 1 0 0 305 155
Good\475.bmp 1 0 0 365 136
Good\476.bmp 1 0 0 851 548
Good\477.bmp 1 0 0 169 97
Good\478.bmp 1 0 0 625 298
Good\479.bmp 1 0 0 3719 2511
Good\480.bmp 1 0 0 161 205
Good\481.bmp 1 0 0 161 205
Good\482.bmp 1 0 0 149 212
